# BUSCO version is: 5.8.3 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
514121at33208	Complete	ntLink_415	65585	94893	+	275.9	214	https://v10-1.orthodb.org/?query=514121at33208	Leucine-rich repeat
514296at33208	Complete	ntLink_178	194733	194127	-	234.6	136	https://v10-1.orthodb.org/?query=514296at33208	Anaphase-promoting complex subunit 10
514565at33208	Complete	ptg000336l	1009758	1013392	+	368.9	191	https://v10-1.orthodb.org/?query=514565at33208	MOB kinase activator family
514675at33208	Complete	ntLink_18	2138852	2143951	+	242.7	205	https://v10-1.orthodb.org/?query=514675at33208	Signal recognition particle receptor, beta subunit
514698at33208	Complete	ntLink_161	95574	100581	+	166.0	128	https://v10-1.orthodb.org/?query=514698at33208	UPF0428 family
514724at33208	Complete	ntLink_25	142665	143997	+	159.5	156	https://v10-1.orthodb.org/?query=514724at33208	N-acetylglucosaminyl transferase component
514727at33208	Duplicated	ntLink_20	552849	551478	-	59.2	168	https://v10-1.orthodb.org/?query=514727at33208	Mitochondrial ribonuclease P catalytic subunit
514727at33208	Duplicated	ptg000924l	88025	83723	-	68.8	160	https://v10-1.orthodb.org/?query=514727at33208	Mitochondrial ribonuclease P catalytic subunit
514727at33208	Duplicated	ntLink_426	285657	290437	+	68.6	160	https://v10-1.orthodb.org/?query=514727at33208	Mitochondrial ribonuclease P catalytic subunit
514740at33208	Complete	ntLink_368	44234	48238	+	259.0	175	https://v10-1.orthodb.org/?query=514740at33208	Pre-mRNA-splicing factor SPF27
514834at33208	Complete	ntLink_370	143771	140520	-	159.7	192	https://v10-1.orthodb.org/?query=514834at33208	Transmembrane protein 231
514892at33208	Duplicated	ntLink_99	412859	398893	-	319.3	205	https://v10-1.orthodb.org/?query=514892at33208	tRNAHis guanylyltransferase catalytic domain
514892at33208	Duplicated	ptg000904l	20608	34293	+	319.3	205	https://v10-1.orthodb.org/?query=514892at33208	tRNAHis guanylyltransferase catalytic domain
515058at33208	Complete	ntLink_405	279583	265780	-	485.9	356	https://v10-1.orthodb.org/?query=515058at33208	Suppressor of fused C-terminal
515377at33208	Complete	ntLink_0	1471417	1466226	-	189.4	180	https://v10-1.orthodb.org/?query=515377at33208	TMEM192 family
515410at33208	Complete	ntLink_440	1336135	1342889	+	208.4	149	https://v10-1.orthodb.org/?query=515410at33208	alpha-ketoglutarate-dependent dioxygenase alkB homolog 4
515425at33208	Complete	ntLink_389	731762	727914	-	175.7	191	https://v10-1.orthodb.org/?query=515425at33208	NADH dehydrogenase 
515528at33208	Complete	ptg000453l	224485	213453	-	267.6	267	https://v10-1.orthodb.org/?query=515528at33208	protein downstream neighbor of Son
515640at33208	Complete	ntLink_29	177965	182378	+	340.6	195	https://v10-1.orthodb.org/?query=515640at33208	Eukaryotic translation initiation factor 6
516078at33208	Complete	ptg000610l	38262	43519	+	345.6	239	https://v10-1.orthodb.org/?query=516078at33208	Deoxyhypusine hydroxylase
516321at33208	Complete	ntLink_443	1021511	1018661	-	202.1	133	https://v10-1.orthodb.org/?query=516321at33208	RNA polymerase Rpb7-like , N-terminal
516481at33208	Complete	ptg000201l	171962	178891	+	126.3	182	https://v10-1.orthodb.org/?query=516481at33208	Elongator complex protein 6
516659at33208	Complete	ntLink_104	495223	490081	-	128.7	193	https://v10-1.orthodb.org/?query=516659at33208	Mediator complex, subunit Med27
516716at33208	Complete	ptg000142l	451716	455957	+	366.1	314	https://v10-1.orthodb.org/?query=516716at33208	Forkhead-associated (FHA) domain
517311at33208	Complete	ptg001167l	20551	58444	+	332.8	155	https://v10-1.orthodb.org/?query=517311at33208	Endonuclease III-like, conserved site-2
517525at33208	Complete	ptg000960l	61311	75594	+	488.4	281	https://v10-1.orthodb.org/?query=517525at33208	Protein kinase domain
517686at33208	Complete	ntLink_389	711998	719945	+	128.1	96	https://v10-1.orthodb.org/?query=517686at33208	ATPase, V1 complex, subunit F
517968at33208	Complete	ntLink_69	491789	498350	+	136.5	101	https://v10-1.orthodb.org/?query=517968at33208	Archease domain
518288at33208	Complete	ntLink_139	181940	189394	+	427.7	273	https://v10-1.orthodb.org/?query=518288at33208	Bardet-Biedl syndrome 5 protein
518569at33208	Complete	ntLink_467	526290	533348	+	360.5	302	https://v10-1.orthodb.org/?query=518569at33208	Macrophage erythroblast attacher
518635at33208	Complete	ptg000569l	97445	106605	+	440.1	366	https://v10-1.orthodb.org/?query=518635at33208	Actin-related protein 8
519030at33208	Complete	ntLink_70	433471	436131	+	170.2	150	https://v10-1.orthodb.org/?query=519030at33208	GATA zinc finger domain-containing protein 1
519303at33208	Complete	ntLink_46	416123	422136	+	417.1	326	https://v10-1.orthodb.org/?query=519303at33208	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
519777at33208	Complete	ntLink_24	438525	443828	+	231.5	220	https://v10-1.orthodb.org/?query=519777at33208	Eukaryotic rRNA processing
520011at33208	Complete	ntLink_442	101609	107909	+	141.9	195	https://v10-1.orthodb.org/?query=520011at33208	Ribosomal protein S5, C-terminal
521343at33208	Complete	ptg000837l	588013	585998	-	120.3	149	https://v10-1.orthodb.org/?query=521343at33208	Mediator complex, subunit Med20
522886at33208	Complete	ntLink_361	586731	584984	-	276.5	243	https://v10-1.orthodb.org/?query=522886at33208	Queuosine salvage protein
522988at33208	Complete	ntLink_11	807511	842711	+	289.7	288	https://v10-1.orthodb.org/?query=522988at33208	Transglutaminase-like
523206at33208	Complete	ntLink_119	116288	120897	+	132.5	111	https://v10-1.orthodb.org/?query=523206at33208	SGS domain
523376at33208	Complete	ptg000566l	127586	136747	+	264.7	226	https://v10-1.orthodb.org/?query=523376at33208	Post-GPI attachment to proteins 3
523534at33208	Complete	ntLink_127	302199	304973	+	268.2	151	https://v10-1.orthodb.org/?query=523534at33208	Dynactin subunit 5
524148at33208	Complete	ntLink_363	93425	61555	-	379.7	321	https://v10-1.orthodb.org/?query=524148at33208	TCF25/Rqc1
524165at33208	Complete	ntLink_378	647257	652936	+	285.1	346	https://v10-1.orthodb.org/?query=524165at33208	nitric oxide-associated protein 1
524322at33208	Complete	ntLink_157	883196	879324	-	156.2	129	https://v10-1.orthodb.org/?query=524322at33208	Mitochondrial import inner membrane translocase subunit Tim21
525542at33208	Complete	ntLink_47	202974	207296	+	197.2	175	https://v10-1.orthodb.org/?query=525542at33208	CAP Gly-rich domain
525888at33208	Complete	ntLink_38	451381	442940	-	238.8	158	https://v10-1.orthodb.org/?query=525888at33208	SPRY domain
526074at33208	Complete	ntLink_99	143285	139472	-	281.0	168	https://v10-1.orthodb.org/?query=526074at33208	cytochrome c oxidase assembly protein COX11, mitochondrial
526487at33208	Complete	ptg000115l	159270	166617	+	315.6	169	https://v10-1.orthodb.org/?query=526487at33208	rRNA-processing protein FCF1 homolog
526673at33208	Complete	ntLink_122	28082	32081	+	406.9	266	https://v10-1.orthodb.org/?query=526673at33208	Ubiquitin-like domain-containing CTD phosphatase 1
526839at33208	Missing
527406at33208	Complete	ntLink_247	109860	77389	-	375.2	234	https://v10-1.orthodb.org/?query=527406at33208	Zinc finger, CCCH-type
528325at33208	Complete	ntLink_341	640786	635967	-	289.2	159	https://v10-1.orthodb.org/?query=528325at33208	Calcineurin-like phosphoesterase domain, lpxH-type
529092at33208	Complete	ntLink_470	236680	232527	-	184.5	114	https://v10-1.orthodb.org/?query=529092at33208	Chromatin modification-related protein Eaf6
529093at33208	Complete	ntLink_454	869404	864369	-	322.3	208	https://v10-1.orthodb.org/?query=529093at33208	ATPase, V1 complex, subunit D
529708at33208	Complete	ptg000106l	1268511	1273264	+	238.1	220	https://v10-1.orthodb.org/?query=529708at33208	JNK1/MAPK8-associated membrane protein
529852at33208	Complete	ntLink_201	1577501	1573433	-	173.8	145	https://v10-1.orthodb.org/?query=529852at33208	Signal peptidase complex subunit 2
530431at33208	Complete	ptg001255l	87207	62368	-	631.5	330	https://v10-1.orthodb.org/?query=530431at33208	Helicase, C-terminal
532406at33208	Complete	ptg000635l	220579	227433	+	276.8	183	https://v10-1.orthodb.org/?query=532406at33208	Ribosome assembly factor mrt4
532693at33208	Complete	ntLink_431	182876	184995	+	267.7	250	https://v10-1.orthodb.org/?query=532693at33208	tRNA (guanine(37)-N1)-methyltransferase
532728at33208	Complete	ntLink_221	413435	409040	-	152.9	126	https://v10-1.orthodb.org/?query=532728at33208	Chromosome 1 open reading frame 123
532930at33208	Complete	ntLink_8	1699109	1694727	-	224.0	185	https://v10-1.orthodb.org/?query=532930at33208	Golgi SNAP receptor complex member 2
533666at33208	Missing
533690at33208	Complete	ntLink_5	2278557	2283733	+	250.3	171	https://v10-1.orthodb.org/?query=533690at33208	ribosome production factor 1
534172at33208	Complete	ntLink_443	1006854	1000017	-	235.4	208	https://v10-1.orthodb.org/?query=534172at33208	Ribosomal protein L4/L1e
534206at33208	Complete	ntLink_90	684021	690653	+	117.5	140	https://v10-1.orthodb.org/?query=534206at33208	Zinc finger, C2H2, LYAR-type
534312at33208	Complete	ntLink_17	109303	113092	+	252.8	134	https://v10-1.orthodb.org/?query=534312at33208	Ubiquitin-fold modifier-conjugating enzyme 1
534757at33208	Complete	ntLink_250	561043	571749	+	216.2	196	https://v10-1.orthodb.org/?query=534757at33208	Rab-GTPase-TBC domain
534808at33208	Complete	ntLink_74	1300278	1306711	+	372.7	277	https://v10-1.orthodb.org/?query=534808at33208	Short-chain dehydrogenase/reductase, conserved site
535268at33208	Complete	ptg000490l	23882	29323	+	295.9	177	https://v10-1.orthodb.org/?query=535268at33208	Mak16 protein
535367at33208	Complete	ntLink_519	967862	973960	+	237.4	179	https://v10-1.orthodb.org/?query=535367at33208	JmjC domain
535524at33208	Duplicated	ntLink_3	979631	976133	-	270.4	161	https://v10-1.orthodb.org/?query=535524at33208	UPF0113, PUA domain
535524at33208	Duplicated	ntLink_439	73559	70097	-	270.4	161	https://v10-1.orthodb.org/?query=535524at33208	UPF0113, PUA domain
535650at33208	Complete	ntLink_471	910682	908747	-	270.2	164	https://v10-1.orthodb.org/?query=535650at33208	Ribosomal protein L15
535664at33208	Complete	ntLink_124	758110	758494	+	128.4	100	https://v10-1.orthodb.org/?query=535664at33208	NADH dehydrogenase 
535782at33208	Complete	ptg000819l	318733	289365	-	206.1	164	https://v10-1.orthodb.org/?query=535782at33208	NUDIX hydrolase domain
535806at33208	Complete	ntLink_306	874670	871796	-	174.8	134	https://v10-1.orthodb.org/?query=535806at33208	CDP-alcohol phosphatidyltransferase
536251at33208	Complete	ntLink_128	925481	924875	-	166.2	129	https://v10-1.orthodb.org/?query=536251at33208	Phosphomevalonate kinase
537470at33208	Complete	ntLink_388	344343	310752	-	252.7	153	https://v10-1.orthodb.org/?query=537470at33208	V-ATPase proteolipid subunit
537548at33208	Complete	ntLink_256	109617	101017	-	268.1	179	https://v10-1.orthodb.org/?query=537548at33208	ERCC1/RAD10/SWI10 family
537718at33208	Complete	ptg000036l	350642	345364	-	237.8	228	https://v10-1.orthodb.org/?query=537718at33208	WD40 repeat
537923at33208	Complete	ntLink_106	152217	149529	-	243.9	140	https://v10-1.orthodb.org/?query=537923at33208	GNAT domain
538442at33208	Complete	ntLink_306	413563	417513	+	165.4	139	https://v10-1.orthodb.org/?query=538442at33208	Glucosamine-phosphate N-acetyltransferase 1
539043at33208	Complete	ptg000798l	369107	367463	-	237.2	149	https://v10-1.orthodb.org/?query=539043at33208	Adenylate kinase isoenzyme 6
539215at33208	Complete	ntLink_315	588537	592999	+	209.0	155	https://v10-1.orthodb.org/?query=539215at33208	Zinc finger, C4H2-type
539234at33208	Complete	ptg000150l	125319	134203	+	228.2	130	https://v10-1.orthodb.org/?query=539234at33208	GNAT domain
539360at33208	Complete	ntLink_461	717328	718012	+	189.8	165	https://v10-1.orthodb.org/?query=539360at33208	TP53-regulating kinase
539600at33208	Complete	ntLink_467	1342841	1341038	-	187.3	119	https://v10-1.orthodb.org/?query=539600at33208	Exosome complex component CSL4, C-terminal
540193at33208	Complete	ptg000120l	88281	84691	-	167.7	161	https://v10-1.orthodb.org/?query=540193at33208	Bud13
541231at33208	Complete	ntLink_29	1550801	1546615	-	150.1	154	https://v10-1.orthodb.org/?query=541231at33208	FAM192A/Fyv6, N-terminal
541260at33208	Complete	ntLink_344	264607	265836	+	115.4	83	https://v10-1.orthodb.org/?query=541260at33208	Frataxin/CyaY
541421at33208	Complete	ntLink_99	145871	143121	-	244.7	161	https://v10-1.orthodb.org/?query=541421at33208	Mediator complex, subunit Med7
543124at33208	Complete	ntLink_461	1474653	1484056	+	309.6	237	https://v10-1.orthodb.org/?query=543124at33208	Solute carrier family 35 member C2
543269at33208	Complete	ntLink_308	609267	610281	+	173.3	178	https://v10-1.orthodb.org/?query=543269at33208	NUDIX hydrolase
544546at33208	Complete	ntLink_306	875709	878153	+	105.5	131	https://v10-1.orthodb.org/?query=544546at33208	NADH:ubiquinone oxidoreductase intermediate-associated protein 30
544849at33208	Missing
544919at33208	Complete	ptg001421l	17467	31320	+	219.2	345	https://v10-1.orthodb.org/?query=544919at33208	beclin 1-associated autophagy-related key regulator
545063at33208	Complete	ntLink_318	67813	65929	-	155.1	194	https://v10-1.orthodb.org/?query=545063at33208	Peroxisome assembly protein 12
545389at33208	Complete	ntLink_252	571919	558367	-	211.0	122	https://v10-1.orthodb.org/?query=545389at33208	RNA polymerase II subunit A
545641at33208	Complete	ntLink_156	96037	93537	-	215.5	122	https://v10-1.orthodb.org/?query=545641at33208	Retinal rod rhodopsin-sensitive cGMP 3', 5'-cyclic phosphodiesterase, delta subunit
545744at33208	Complete	ptg000417l	37990	36487	-	113.8	85	https://v10-1.orthodb.org/?query=545744at33208	COX assembly mitochondrial protein
545889at33208	Complete	ntLink_57	1299906	1303662	+	166.7	139	https://v10-1.orthodb.org/?query=545889at33208	protein TEX261
546305at33208	Complete	ptg000042l	266814	265289	-	99.2	109	https://v10-1.orthodb.org/?query=546305at33208	Ribosomal protein L18
546751at33208	Complete	ntLink_229	393285	362914	-	252.2	157	https://v10-1.orthodb.org/?query=546751at33208	coiled-coil domain-containing protein 130
547099at33208	Complete	ntLink_2	886463	892577	+	246.9	160	https://v10-1.orthodb.org/?query=547099at33208	Zinc finger, CCHC-type
547341at33208	Complete	ntLink_220	476562	479419	+	218.4	183	https://v10-1.orthodb.org/?query=547341at33208	Ribosomal protein S24/S35, mitochondrial, conserved domain
547766at33208	Complete	ntLink_388	446907	450178	+	257.7	160	https://v10-1.orthodb.org/?query=547766at33208	Cytochrome c heme lyase
548327at33208	Complete	ntLink_65	49044	53170	+	189.2	136	https://v10-1.orthodb.org/?query=548327at33208	Ribosome biogenesis protein
548444at33208	Complete	ntLink_0	2666671	2659200	-	288.9	240	https://v10-1.orthodb.org/?query=548444at33208	Etoposide-induced 2.4
548732at33208	Complete	ntLink_292	249347	241601	-	181.5	122	https://v10-1.orthodb.org/?query=548732at33208	Prefoldin alpha-like
549156at33208	Complete	ntLink_43	214230	211496	-	231.5	137	https://v10-1.orthodb.org/?query=549156at33208	Peptidyl-prolyl cis-trans isomerase
549988at33208	Complete	ntLink_363	530423	534796	+	109.1	165	https://v10-1.orthodb.org/?query=549988at33208	Ribosome recycling factor
551166at33208	Complete	ntLink_341	686623	687049	+	161.8	101	https://v10-1.orthodb.org/?query=551166at33208	thioredoxin-like protein 4A
551620at33208	Complete	ntLink_467	2191772	2199891	+	175.0	257	https://v10-1.orthodb.org/?query=551620at33208	Snf7 family
551632at33208	Complete	ptg001165l	752526	748776	-	243.1	178	https://v10-1.orthodb.org/?query=551632at33208	Translin
551831at33208	Complete	ntLink_74	1690863	1687282	-	291.6	205	https://v10-1.orthodb.org/?query=551831at33208	mRNA cap guanine-N7 methyltransferase
552201at33208	Complete	ntLink_126	91726	96079	+	327.4	180	https://v10-1.orthodb.org/?query=552201at33208	Ubiquitin-conjugating enzyme E2
552359at33208	Complete	ntLink_17	75053	72071	-	167.8	115	https://v10-1.orthodb.org/?query=552359at33208	Trafficking protein particle complex subunit
552764at33208	Complete	ntLink_146	411751	418873	+	322.8	172	https://v10-1.orthodb.org/?query=552764at33208	Small GTPase
552949at33208	Complete	ptg000663l	611368	616863	+	83.4	130	https://v10-1.orthodb.org/?query=552949at33208	FYVE zinc finger
553411at33208	Complete	ntLink_12	409585	415160	+	164.3	159	https://v10-1.orthodb.org/?query=553411at33208	corepressor interacting with RBPJ 1
553585at33208	Complete	ntLink_25	193196	188167	-	306.0	206	https://v10-1.orthodb.org/?query=553585at33208	Leucine-rich repeat
554010at33208	Complete	ntLink_415	499596	496206	-	288.2	197	https://v10-1.orthodb.org/?query=554010at33208	Winged helix-like DNA-binding domain superfamily
554815at33208	Complete	ptg000106l	1652965	1649772	-	283.8	190	https://v10-1.orthodb.org/?query=554815at33208	Longin domain
555162at33208	Complete	ntLink_461	2006425	2008748	+	281.6	150	https://v10-1.orthodb.org/?query=555162at33208	Translation initiation factor IF2/IF5
555390at33208	Complete	ntLink_141	727824	725606	-	228.4	129	https://v10-1.orthodb.org/?query=555390at33208	Ribosomal protein L11, C-terminal
555538at33208	Complete	ptg000543l	370739	376129	+	141.8	131	https://v10-1.orthodb.org/?query=555538at33208	Ribonuclease P/MRP, subunit p29
556039at33208	Missing
556189at33208	Complete	ntLink_40	458799	464708	+	184.6	163	https://v10-1.orthodb.org/?query=556189at33208	rRNA-processing protein Fcf1/Utp23
556337at33208	Complete	ntLink_415	875029	872567	-	181.6	111	https://v10-1.orthodb.org/?query=556337at33208	Ribosomal protein S13/S15, N-terminal
556445at33208	Complete	ntLink_72	593014	591263	-	91.5	100	https://v10-1.orthodb.org/?query=556445at33208	28S ribosomal protein S24, mitochondrial
556461at33208	Complete	ptg000322l	258251	256616	-	93.3	91	https://v10-1.orthodb.org/?query=556461at33208	Transmembrane protein 242
556510at33208	Duplicated	ntLink_431	668099	677029	+	187.9	128	https://v10-1.orthodb.org/?query=556510at33208	GINS complex, subunit Psf1
556510at33208	Duplicated	ptg000663l	720527	711768	-	187.9	128	https://v10-1.orthodb.org/?query=556510at33208	GINS complex, subunit Psf1
556587at33208	Duplicated	ntLink_229	1321	5272	+	141.4	125	https://v10-1.orthodb.org/?query=556587at33208	protein Simiate
556587at33208	Duplicated	ptg000908l	220314	223724	+	141.4	125	https://v10-1.orthodb.org/?query=556587at33208	protein Simiate
556750at33208	Complete	ntLink_362	117481	120707	+	101.7	134	https://v10-1.orthodb.org/?query=556750at33208	Translocase of inner mitochondrial membrane domain containing 1
556925at33208	Complete	ptg000814l	45121	37359	-	69.6	91	https://v10-1.orthodb.org/?query=556925at33208	DALR anticodon binding
557292at33208	Complete	ntLink_51	299058	299772	+	242.4	185	https://v10-1.orthodb.org/?query=557292at33208	6-phosphogluconolactonase
557596at33208	Complete	ntLink_445	231578	229917	-	323.5	180	https://v10-1.orthodb.org/?query=557596at33208	Ribosomal protein
557694at33208	Missing
557834at33208	Complete	ntLink_440	118063	130069	+	389.7	352	https://v10-1.orthodb.org/?query=557834at33208	Zinc finger, RING-type
557962at33208	Complete	ptg000746l	655941	651794	-	292.3	226	https://v10-1.orthodb.org/?query=557962at33208	NUDIX hydrolase domain
558368at33208	Complete	ntLink_510	608223	611894	+	269.8	178	https://v10-1.orthodb.org/?query=558368at33208	uncharacterized protein C6orf106 homolog
558385at33208	Complete	ntLink_342	318678	310705	-	243.2	188	https://v10-1.orthodb.org/?query=558385at33208	Protein of unknown function with TPD sequence-motif
558552at33208	Complete	ptg000606l	197378	193096	-	228.9	125	https://v10-1.orthodb.org/?query=558552at33208	protein BUD31 homolog
558791at33208	Complete	ptg000837l	664960	671816	+	238.3	127	https://v10-1.orthodb.org/?query=558791at33208	GNAT domain
558897at33208	Complete	ntLink_332	86878	91431	+	182.1	149	https://v10-1.orthodb.org/?query=558897at33208	Dual specificity phosphatase, catalytic domain
558933at33208	Complete	ntLink_292	968296	964995	-	238.3	179	https://v10-1.orthodb.org/?query=558933at33208	mRNA splicing factor SYF2
559146at33208	Complete	ntLink_65	169496	172090	+	87.3	91	https://v10-1.orthodb.org/?query=559146at33208	Ribonuclease H2, subunit C
559501at33208	Complete	ntLink_440	324612	320738	-	283.4	195	https://v10-1.orthodb.org/?query=559501at33208	Malectin domain
559576at33208	Complete	ntLink_490	100330	93021	-	275.1	265	https://v10-1.orthodb.org/?query=559576at33208	Domain of unknown function DUF1308
559732at33208	Complete	ntLink_57	1251843	1252362	+	53.1	80	https://v10-1.orthodb.org/?query=559732at33208	NADH dehydrogenase 
559883at33208	Complete	ptg000924l	47088	49852	+	239.4	160	https://v10-1.orthodb.org/?query=559883at33208	DNA replication complex GINS protein PSF2
560453at33208	Complete	ptg000588l	241703	244532	+	259.8	150	https://v10-1.orthodb.org/?query=560453at33208	Ribosomal protein L22/L17
560566at33208	Complete	ntLink_507	297622	291170	-	110.2	148	https://v10-1.orthodb.org/?query=560566at33208	Negative elongation factor E
560584at33208	Complete	ntLink_220	541113	542513	+	129.5	87	https://v10-1.orthodb.org/?query=560584at33208	RNA-binding domain superfamily
560694at33208	Complete	ntLink_477	481303	483173	+	292.7	205	https://v10-1.orthodb.org/?query=560694at33208	Nitric oxide synthase-interacting protein
561054at33208	Complete	ntLink_17	365693	363746	-	165.9	130	https://v10-1.orthodb.org/?query=561054at33208	thymidylate kinase
561248at33208	Complete	ntLink_332	216382	215389	-	168.3	172	https://v10-1.orthodb.org/?query=561248at33208	Histone acetyltransferases subunit 3
561417at33208	Complete	ntLink_332	421473	419829	-	187.7	125	https://v10-1.orthodb.org/?query=561417at33208	RNA polymerase, Rpb8
561688at33208	Complete	ntLink_7	2653596	2652034	-	221.9	166	https://v10-1.orthodb.org/?query=561688at33208	Meiotic nuclear division protein 1 homolog
561878at33208	Complete	ntLink_391	208269	209160	+	235.9	219	https://v10-1.orthodb.org/?query=561878at33208	Cyclin, C-terminal domain 2
561943at33208	Complete	ptg000445l	129284	102454	-	334.9	244	https://v10-1.orthodb.org/?query=561943at33208	growth hormone-inducible transmembrane protein
562780at33208	Complete	ptg000847l	216244	220478	+	237.8	160	https://v10-1.orthodb.org/?query=562780at33208	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
563084at33208	Complete	ptg000677l	950052	949773	-	71.4	79	https://v10-1.orthodb.org/?query=563084at33208	Ribosomal protein S14
563358at33208	Complete	ptg000136l	195391	169312	-	157.9	108	https://v10-1.orthodb.org/?query=563358at33208	TM2 domain
563359at33208	Complete	ntLink_292	811118	807728	-	149.3	167	https://v10-1.orthodb.org/?query=563359at33208	RWD domain
563426at33208	Duplicated	ptg001767l	17578	7569	-	279.2	241	https://v10-1.orthodb.org/?query=563426at33208	RNA recognition motif domain
563426at33208	Duplicated	ntLink_499	283342	293881	+	278.4	232	https://v10-1.orthodb.org/?query=563426at33208	RNA recognition motif domain
563679at33208	Complete	ntLink_128	941877	938938	-	136.1	103	https://v10-1.orthodb.org/?query=563679at33208	Ribosomal protein S10 domain
563832at33208	Duplicated	ntLink_190	274545	275163	+	124.5	134	https://v10-1.orthodb.org/?query=563832at33208	Mitochondrial import inner membrane translocase subunit Tim29
563832at33208	Duplicated	ptg000635l	491268	491886	+	121.0	134	https://v10-1.orthodb.org/?query=563832at33208	Mitochondrial import inner membrane translocase subunit Tim29
564234at33208	Complete	ntLink_112	384781	382443	-	213.3	147	https://v10-1.orthodb.org/?query=564234at33208	B9 domain
564286at33208	Complete	ntLink_0	943040	933266	-	211.6	118	https://v10-1.orthodb.org/?query=564286at33208	RNA-binding motif protein, X-linked 2
565053at33208	Complete	ntLink_391	596339	583017	-	136.9	158	https://v10-1.orthodb.org/?query=565053at33208	Formyl transferase, C-terminal
566026at33208	Complete	ntLink_374	683367	687602	+	203.0	173	https://v10-1.orthodb.org/?query=566026at33208	Mediator of RNA polymerase II transcription subunit 8
566116at33208	Complete	ntLink_7	378267	376128	-	353.2	216	https://v10-1.orthodb.org/?query=566116at33208	ribosome maturation protein SBDS
566262at33208	Complete	ptg000785l	119899	128217	+	134.4	101	https://v10-1.orthodb.org/?query=566262at33208	Prefoldin beta-like
566447at33208	Complete	ntLink_236	169181	152952	-	175.6	144	https://v10-1.orthodb.org/?query=566447at33208	THO complex subunit 7 homolog
566527at33208	Complete	ptg001741l	18916	16283	-	253.9	188	https://v10-1.orthodb.org/?query=566527at33208	Exoribonuclease, phosphorolytic domain 1
566916at33208	Complete	ntLink_2	1083348	1080689	-	61.9	87	https://v10-1.orthodb.org/?query=566916at33208	NADH dehydrogenase 
567650at33208	Complete	ntLink_47	202741	200073	-	173.8	202	https://v10-1.orthodb.org/?query=567650at33208	Leucine-rich repeat
567750at33208	Duplicated	ntLink_29	1718663	1709559	-	159.3	105	https://v10-1.orthodb.org/?query=567750at33208	Trafficking protein particle complex subunit 2
567750at33208	Duplicated	ptg000551l	437	2519	+	145.1	94	https://v10-1.orthodb.org/?query=567750at33208	Trafficking protein particle complex subunit 2
567809at33208	Complete	ntLink_366	1223867	1218938	-	196.6	117	https://v10-1.orthodb.org/?query=567809at33208	Ribosomal protein S5 domain 2-type fold
568022at33208	Complete	ntLink_448	721878	713367	-	216.9	152	https://v10-1.orthodb.org/?query=568022at33208	Ribosomal protein L6, alpha-beta domain
568170at33208	Fragmented	ptg000935l	239193	242175	+	166.8	140	https://v10-1.orthodb.org/?query=568170at33208	Transcription factor TFIID, subunit 8, C-terminal
568839at33208	Complete	ntLink_385	2339547	2337400	-	171.4	195	https://v10-1.orthodb.org/?query=568839at33208	Protein FRG1
568949at33208	Complete	ntLink_405	72740	92390	+	248.4	161	https://v10-1.orthodb.org/?query=568949at33208	Synaptobrevin
569294at33208	Complete	ptg001388l	76283	73967	-	143.6	117	https://v10-1.orthodb.org/?query=569294at33208	SAP30-binding protein
569303at33208	Complete	ntLink_122	601584	607232	+	291.1	235	https://v10-1.orthodb.org/?query=569303at33208	syntaxin-18
569812at33208	Complete	ntLink_90	1223958	1219563	-	280.6	190	https://v10-1.orthodb.org/?query=569812at33208	protein FRA10AC1
569878at33208	Complete	ntLink_498	234866	240519	+	236.1	184	https://v10-1.orthodb.org/?query=569878at33208	Nuclear transcription factor Y subunit gamma
570262at33208	Complete	ntLink_209	457877	449588	-	255.5	175	https://v10-1.orthodb.org/?query=570262at33208	Proteasome subunit beta
570646at33208	Complete	ntLink_7	681903	686146	+	184.5	134	https://v10-1.orthodb.org/?query=570646at33208	SUI1 domain
570717at33208	Complete	ntLink_53	164095	175498	+	259.9	169	https://v10-1.orthodb.org/?query=570717at33208	coiled-coil domain-containing protein 25
571149at33208	Complete	ntLink_7	373311	375842	+	70.1	98	https://v10-1.orthodb.org/?query=571149at33208	Ribonuclease P/MRP protein subunit
571944at33208	Complete	ptg001139l	187879	198143	+	227.5	202	https://v10-1.orthodb.org/?query=571944at33208	Gemin2/Brr1
572074at33208	Complete	ntLink_257	858252	857184	-	167.3	190	https://v10-1.orthodb.org/?query=572074at33208	GYF domain
572434at33208	Complete	ntLink_382	614671	609594	-	272.2	187	https://v10-1.orthodb.org/?query=572434at33208	Vta1, C-terminal
572463at33208	Complete	ntLink_7	2087591	2098488	+	287.6	213	https://v10-1.orthodb.org/?query=572463at33208	Eukaryotic translation initiation factor 2B subunit alpha
572754at33208	Complete	ntLink_378	272808	274380	+	174.8	124	https://v10-1.orthodb.org/?query=572754at33208	Ribosomal protein L7Ae/L30e/S12e/Gadd45
572845at33208	Complete	ntLink_159	284320	287821	+	257.2	160	https://v10-1.orthodb.org/?query=572845at33208	Inosine triphosphate pyrophosphatase
573203at33208	Complete	ntLink_476	275819	277166	+	308.5	298	https://v10-1.orthodb.org/?query=573203at33208	Cytoplasmic tRNA 2-thiolation protein 2
